ISIN,Data,Prezzo
IE00B3VTML14,2024-12-03,111.02
IE00B3VTML14,2024-12-04,109.95
IE00B3VTML14,2024-12-05,110.56
IE00B3VTML14,2024-12-06,112.1
IE00B3VTML14,2024-12-09,110.62
IE00B3VTML14,2024-12-10,110.71
IE00B3VTML14,2024-12-11,109.44
IE00B3VTML14,2024-12-12,108.5
IE00B3VTML14,2024-12-13,108.85
IE00B3VTML14,2024-12-16,108.93
IE00B3VTML14,2024-12-17,108.66
IE00B3VTML14,2024-12-18,108.86
IE00B3VTML14,2024-12-19,109.05
IE00B3VTML14,2024-12-20,109.4
IE00B3VTML14,2024-12-23,109.86
IE00B3VTML14,2024-12-24,110.67
IE00B3VTML14,2024-12-25,111.86
IE00B3VTML14,2024-12-26,111.78
IE00B3VTML14,2024-12-27,111.81
IE00B3VTML14,2024-12-30,111.68
IE00B3VTML14,2024-12-31,111.4
IE00B4L5Y983,2020-03-04,99.99
IE00B4L5Y983,2020-03-05,100.55
IE00B4L5Y983,2020-03-06,100.51
IE00B4L5Y983,2020-03-09,99.32
IE00B4L5Y983,2020-03-10,99.13
IE00B4L5Y983,2020-03-11,99.42
IE00B4L5Y983,2020-03-12,99.63
IE00B4L5Y983,2020-03-13,97.62
IE00B4L5Y983,2020-03-16,97.32
IE00B4L5Y983,2020-03-17,96.8
IE00B4L5Y983,2020-03-18,97.11
IE00B4L5Y983,2020-03-19,97.35
IE00B4L5Y983,2020-03-20,97.52
IE00B4L5Y983,2020-03-23,97.37
IE00B4L5Y983,2020-03-24,96.12
IE00B4L5Y983,2020-03-25,95.91
IE00B4L5Y983,2020-03-26,95.71
IE00B4L5Y983,2020-03-27,96.67
IE00B4L5Y983,2020-03-30,97.03
IE00B4L5Y983,2020-03-31,96.51
IE00B4L5Y983,2020-04-01,95.98
IE00B4L5Y983,2020-04-02,94.85
IE00B4L5Y983,2020-04-03,95.35
IE00B4L5Y983,2020-04-06,95.9
IE00B4L5Y983,2020-04-07,95.98
IE00B4L5Y983,2020-04-08,95.15
IE00B4L5Y983,2020-04-09,95.3
IE00B4L5Y983,2020-04-10,95.75
IE00B4L5Y983,2020-04-13,96.06
IE00B4L5Y983,2020-04-14,96.65
IE00B4L5Y983,2020-04-15,97.01
IE00B4L5Y983,2020-04-16,96.27
IE00B4L5Y983,2020-04-17,95.88
IE00B4L5Y983,2020-04-20,96.85
IE00B4L5Y983,2020-04-21,96.78
IE00B4L5Y983,2020-04-22,95.71
IE00B4L5Y983,2020-04-23,94.57
IE00B4L5Y983,2020-04-24,94.5
IE00B4L5Y983,2020-04-27,95.17
IE00B4L5Y983,2020-04-28,95.79
IE00B4L5Y983,2020-04-29,96.57
IE00B4L5Y983,2020-04-30,97.35
IE00B4L5Y983,2020-05-01,95.42
IE00B4L5Y983,2020-05-04,97.3
IE00B4L5Y983,2020-05-05,96.75
IE00B4L5Y983,2020-05-06,96.05
IE00B4L5Y983,2020-05-07,95.68
IE00B4L5Y983,2020-05-08,97.76
IE00B4L5Y983,2020-05-11,98.68
IE00B4L5Y983,2020-05-12,97.76
IE00B4L5Y983,2020-05-13,96.0
IE00B4L5Y983,2020-05-14,95.51
IE00B4L5Y983,2020-05-15,96.01
IE00B4L5Y983,2020-05-18,97.09
IE00B4L5Y983,2020-05-19,97.52
IE00B4L5Y983,2020-05-20,97.79
IE00B4L5Y983,2020-05-21,96.6
IE00B4L5Y983,2020-05-22,96.08
IE00B4L5Y983,2020-05-25,96.29
IE00B4L5Y983,2020-05-26,96.91
IE00B4L5Y983,2020-05-27,97.22
IE00B4L5Y983,2020-05-28,97.53
IE00B4L5Y983,2020-05-29,97.89
IE00B4L5Y983,2020-06-01,97.25
IE00B4L5Y983,2020-06-02,96.37
IE00B4L5Y983,2020-06-03,95.42
IE00B4L5Y983,2020-06-04,96.25
IE00B4L5Y983,2020-06-05,97.94
IE00B4L5Y983,2020-06-08,98.3
IE00B4L5Y983,2020-06-09,97.39
IE00B4L5Y983,2020-06-10,96.79
IE00B4L5Y983,2020-06-11,96.62
IE00B4L5Y983,2020-06-12,98.14
IE00B4L5Y983,2020-06-15,98.92
IE00B4L5Y983,2020-06-16,100.63
IE00B4L5Y983,2020-06-17,101.26
IE00B4L5Y983,2020-06-18,101.97
IE00B4L5Y983,2020-06-19,102.9
IE00B4L5Y983,2020-06-22,103.82
IE00B4L5Y983,2020-06-23,103.17
IE00B4L5Y983,2020-06-24,103.21
IE00B4L5Y983,2020-06-25,104.3
IE00B4L5Y983,2020-06-26,102.47
IE00B4L5Y983,2020-06-29,103.1
IE00B4L5Y983,2020-06-30,102.83
IE00B4L5Y983,2020-07-01,104.15
IE00B4L5Y983,2020-07-02,105.44
IE00B4L5Y983,2020-07-03,105.86
IE00B4L5Y983,2020-07-06,105.22
IE00B4L5Y983,2020-07-07,104.66
IE00B4L5Y983,2020-07-08,105.27
IE00B4L5Y983,2020-07-09,105.11
IE00B4L5Y983,2020-07-10,106.38
IE00B4L5Y983,2020-07-13,105.28
IE00B4L5Y983,2020-07-14,105.59
IE00B4L5Y983,2020-07-15,105.1
IE00B4L5Y983,2020-07-16,103.79
IE00B4L5Y983,2020-07-17,104.58
IE00B4L5Y983,2020-07-20,104.25
IE00B4L5Y983,2020-07-21,105.75
IE00B4L5Y983,2020-07-22,104.49
IE00B4L5Y983,2020-07-23,104.29
IE00B4L5Y983,2020-07-24,104.91
IE00B4L5Y983,2020-07-27,105.96
IE00B4L5Y983,2020-07-28,105.28
IE00B4L5Y983,2020-07-29,105.33
IE00B4L5Y983,2020-07-30,108.23
IE00B4L5Y983,2020-07-31,108.2
IE00B4L5Y983,2020-08-03,108.55
IE00B4L5Y983,2020-08-04,108.41
IE00B4L5Y983,2020-08-05,111.07
IE00B4L5Y983,2020-08-06,110.48
IE00B4L5Y983,2020-08-07,109.54
IE00B4L5Y983,2020-08-10,108.38
IE00B4L5Y983,2020-08-11,107.06
IE00B4L5Y983,2020-08-12,109.64
IE00B4L5Y983,2020-08-13,107.56
IE00B4L5Y983,2020-08-14,107.38
IE00B4L5Y983,2020-08-17,105.71
IE00B4L5Y983,2020-08-18,106.58
IE00B4L5Y983,2020-08-19,107.09
IE00B4L5Y983,2020-08-20,107.92
IE00B4L5Y983,2020-08-21,107.9
IE00B4L5Y983,2020-08-24,108.43
IE00B4L5Y983,2020-08-25,108.79
IE00B4L5Y983,2020-08-26,108.39
IE00B4L5Y983,2020-08-27,108.52
IE00B4L5Y983,2020-08-28,107.57
IE00B4L5Y983,2020-08-31,108.36
IE00B4L5Y983,2020-09-01,105.89
IE00B4L5Y983,2020-09-02,105.44
IE00B4L5Y983,2020-09-03,105.26
IE00B4L5Y983,2020-09-04,105.54
IE00B4L5Y983,2020-09-07,104.34
IE00B4L5Y983,2020-09-08,105.51
IE00B4L5Y983,2020-09-09,108.25
IE00B4L5Y983,2020-09-10,107.88
IE00B4L5Y983,2020-09-11,107.0
IE00B4L5Y983,2020-09-14,107.34
IE00B4L5Y983,2020-09-15,107.71
IE00B4L5Y983,2020-09-16,108.39
IE00B4L5Y983,2020-09-17,107.19
IE00B4L5Y983,2020-09-18,105.95
IE00B4L5Y983,2020-09-21,105.29
IE00B4L5Y983,2020-09-22,104.4
IE00B4L5Y983,2020-09-23,103.34
IE00B4L5Y983,2020-09-24,104.07
IE00B4L5Y983,2020-09-25,104.17
IE00B4L5Y983,2020-09-28,104.19
IE00B4L5Y983,2020-09-29,101.69
IE00B4L5Y983,2020-09-30,102.11
IE00B4L5Y983,2020-10-01,102.49
IE00B4L5Y983,2020-10-02,101.32
IE00B4L5Y983,2020-10-05,103.05
IE00B4L5Y983,2020-10-06,101.45
IE00B4L5Y983,2020-10-07,101.18
IE00B4L5Y983,2020-10-08,102.25
IE00B4L5Y983,2020-10-09,103.65
IE00B4L5Y983,2020-10-12,102.52
IE00B4L5Y983,2020-10-13,105.38
IE00B4L5Y983,2020-10-14,104.57
IE00B4L5Y983,2020-10-15,105.07
IE00B4L5Y983,2020-10-16,106.62
IE00B4L5Y983,2020-10-19,107.42
IE00B4L5Y983,2020-10-20,105.98
IE00B4L5Y983,2020-10-21,105.93
IE00B4L5Y983,2020-10-22,105.99
IE00B4L5Y983,2020-10-23,106.72
IE00B4L5Y983,2020-10-26,106.24
IE00B4L5Y983,2020-10-27,106.04
IE00B4L5Y983,2020-10-28,105.89
IE00B4L5Y983,2020-10-29,105.63
IE00B4L5Y983,2020-10-30,105.51
IE00B4L5Y983,2020-11-02,106.4
IE00B4L5Y983,2020-11-03,106.32
IE00B4L5Y983,2020-11-04,106.18
IE00B4L5Y983,2020-11-05,104.89
IE00B4L5Y983,2020-11-06,103.75
IE00B4L5Y983,2020-11-09,104.54
IE00B4L5Y983,2020-11-10,105.06
IE00B4L5Y983,2020-11-11,104.84
IE00B4L5Y983,2020-11-12,105.29
IE00B4L5Y983,2020-11-13,105.56
IE00B4L5Y983,2020-11-16,105.19
IE00B4L5Y983,2020-11-17,106.83
IE00B4L5Y983,2020-11-18,105.56
IE00B4L5Y983,2020-11-19,105.59
IE00B4L5Y983,2020-11-20,106.16
IE00B4L5Y983,2020-11-23,104.64
IE00B4L5Y983,2020-11-24,104.83
IE00B4L5Y983,2020-11-25,105.0
IE00B4L5Y983,2020-11-26,102.49
IE00B4L5Y983,2020-11-27,103.24
IE00B4L5Y983,2020-11-30,103.95
IE00B4L5Y983,2020-12-01,104.29
IE00B4L5Y983,2020-12-02,103.9
IE00B4L5Y983,2020-12-03,103.81
IE00B4L5Y983,2020-12-04,106.36
IE00B4L5Y983,2020-12-07,107.94
IE00B4L5Y983,2020-12-08,106.76
IE00B4L5Y983,2020-12-09,106.53
IE00B4L5Y983,2020-12-10,107.54
IE00B4L5Y983,2020-12-11,106.54
IE00B4L5Y983,2020-12-14,106.58
IE00B4L5Y983,2020-12-15,106.75
IE00B4L5Y983,2020-12-16,107.49
IE00B4L5Y983,2020-12-17,107.88
IE00B4L5Y983,2020-12-18,106.6
IE00B4L5Y983,2020-12-21,106.34
IE00B4L5Y983,2020-12-22,106.04
IE00B4L5Y983,2020-12-23,106.43
IE00B4L5Y983,2020-12-24,107.05
IE00B4L5Y983,2020-12-25,105.9
IE00B4L5Y983,2020-12-28,106.18
IE00B4L5Y983,2020-12-29,105.83
IE00B4L5Y983,2020-12-30,104.3
IE00B4L5Y983,2020-12-31,104.92
IE00B4L5Y983,2021-01-01,104.22
IE00B4L5Y983,2021-01-04,104.08
IE00B4L5Y983,2021-01-05,104.24
IE00B4L5Y983,2021-01-06,103.49
IE00B4L5Y983,2021-01-07,103.06
IE00B4L5Y983,2021-01-08,103.11
IE00B4L5Y983,2021-01-11,102.16
IE00B4L5Y983,2021-01-12,101.82
IE00B4L5Y983,2021-01-13,100.28
IE00B4L5Y983,2021-01-14,99.98
IE00B4L5Y983,2021-01-15,100.12
IE00B4L5Y983,2021-01-18,100.8
IE00B4L5Y983,2021-01-19,99.37
IE00B4L5Y983,2021-01-20,99.43
IE00B4L5Y983,2021-01-21,97.89
IE00B4L5Y983,2021-01-22,97.12
IE00B4L5Y983,2021-01-25,97.22
IE00B4L5Y983,2021-01-26,96.01
IE00B4L5Y983,2021-01-27,95.57
IE00B4L5Y983,2021-01-28,96.42
IE00B4L5Y983,2021-01-29,96.69
IE00B4L5Y983,2021-02-01,97.75
IE00B4L5Y983,2021-02-02,99.28
IE00B4L5Y983,2021-02-03,99.54
IE00B4L5Y983,2021-02-04,98.11
IE00B4L5Y983,2021-02-05,96.39
IE00B4L5Y983,2021-02-08,97.38
IE00B4L5Y983,2021-02-09,95.72
IE00B4L5Y983,2021-02-10,96.46
IE00B4L5Y983,2021-02-11,95.83
IE00B4L5Y983,2021-02-12,93.87
IE00B4L5Y983,2021-02-15,92.4
IE00B4L5Y983,2021-02-16,92.58
IE00B4L5Y983,2021-02-17,91.57
IE00B4L5Y983,2021-02-18,90.69
IE00B4L5Y983,2021-02-19,88.33
IE00B4L5Y983,2021-02-22,88.97
IE00B4L5Y983,2021-02-23,90.41
IE00B4L5Y983,2021-02-24,92.28
IE00B4L5Y983,2021-02-25,92.59
IE00B4L5Y983,2021-02-26,94.31
IE00B4L5Y983,2021-03-01,94.5
IE00B4L5Y983,2021-03-02,95.3
IE00B4L5Y983,2021-03-03,94.92
IE00B4L5Y983,2021-03-04,95.73
IE00B4L5Y983,2021-03-05,95.19
IE00B4L5Y983,2021-03-08,94.97
IE00B4L5Y983,2021-03-09,94.62
IE00B4L5Y983,2021-03-10,93.63
IE00B4L5Y983,2021-03-11,94.67
IE00B4L5Y983,2021-03-12,94.42
IE00B4L5Y983,2021-03-15,94.22
IE00B4L5Y983,2021-03-16,94.05
IE00B4L5Y983,2021-03-17,92.95
IE00B4L5Y983,2021-03-18,92.52
IE00B4L5Y983,2021-03-19,92.93
IE00B4L5Y983,2021-03-22,91.77
IE00B4L5Y983,2021-03-23,90.84
IE00B4L5Y983,2021-03-24,89.31
IE00B4L5Y983,2021-03-25,89.73
IE00B4L5Y983,2021-03-26,90.32
IE00B4L5Y983,2021-03-29,90.6
IE00B4L5Y983,2021-03-30,90.8
IE00B4L5Y983,2021-03-31,88.94
IE00B4L5Y983,2021-04-01,89.51
IE00B4L5Y983,2021-04-02,88.32
IE00B4L5Y983,2021-04-05,89.24
IE00B4L5Y983,2021-04-06,90.57
IE00B4L5Y983,2021-04-07,90.39
IE00B4L5Y983,2021-04-08,90.3
IE00B4L5Y983,2021-04-09,90.33
IE00B4L5Y983,2021-04-12,92.41
IE00B4L5Y983,2021-04-13,93.77
IE00B4L5Y983,2021-04-14,93.68
IE00B4L5Y983,2021-04-15,93.36
IE00B4L5Y983,2021-04-16,92.87
IE00B4L5Y983,2021-04-19,93.04
IE00B4L5Y983,2021-04-20,93.13
IE00B4L5Y983,2021-04-21,91.54
IE00B4L5Y983,2021-04-22,92.43
IE00B4L5Y983,2021-04-23,92.81
IE00B4L5Y983,2021-04-26,91.84
IE00B4L5Y983,2021-04-27,90.69
IE00B4L5Y983,2021-04-28,91.9
IE00B4L5Y983,2021-04-29,90.45
IE00B4L5Y983,2021-04-30,90.45
IE00B4L5Y983,2021-05-03,91.52
IE00B4L5Y983,2021-05-04,91.65
IE00B4L5Y983,2021-05-05,93.14
IE00B4L5Y983,2021-05-06,92.78
IE00B4L5Y983,2021-05-07,91.23
IE00B4L5Y983,2021-05-10,91.05
IE00B4L5Y983,2021-05-11,90.43
IE00B4L5Y983,2021-05-12,90.0
IE00B4L5Y983,2021-05-13,90.34
IE00B4L5Y983,2021-05-14,91.14
IE00B4L5Y983,2021-05-17,90.89
IE00B4L5Y983,2021-05-18,92.31
IE00B4L5Y983,2021-05-19,92.75
IE00B4L5Y983,2021-05-20,92.83
IE00B4L5Y983,2021-05-21,92.71
IE00B4L5Y983,2021-05-24,91.91
IE00B4L5Y983,2021-05-25,91.32
IE00B4L5Y983,2021-05-26,91.17
IE00B4L5Y983,2021-05-27,91.78
IE00B4L5Y983,2021-05-28,91.95
IE00B4L5Y983,2021-05-31,93.14
IE00B4L5Y983,2021-06-01,90.59
IE00B4L5Y983,2021-06-02,90.27
IE00B4L5Y983,2021-06-03,90.07
IE00B4L5Y983,2021-06-04,90.24
IE00B4L5Y983,2021-06-07,89.95
IE00B4L5Y983,2021-06-08,91.33
IE00B4L5Y983,2021-06-09,91.78
IE00B4L5Y983,2021-06-10,91.35
IE00B4L5Y983,2021-06-11,92.1
IE00B4L5Y983,2021-06-14,93.78
IE00B4L5Y983,2021-06-15,93.55
IE00B4L5Y983,2021-06-16,93.59
IE00B4L5Y983,2021-06-17,94.69
IE00B4L5Y983,2021-06-18,95.57
IE00B4L5Y983,2021-06-21,94.55
IE00B4L5Y983,2021-06-22,96.19
IE00B4L5Y983,2021-06-23,96.24
IE00B4L5Y983,2021-06-24,96.65
IE00B4L5Y983,2021-06-25,96.47
IE00B4L5Y983,2021-06-28,95.29
IE00B4L5Y983,2021-06-29,96.12
IE00B4L5Y983,2021-06-30,96.1
IE00B4L5Y983,2021-07-01,94.67
IE00B4L5Y983,2021-07-02,94.46
IE00B4L5Y983,2021-07-05,96.5
IE00B4L5Y983,2021-07-06,96.28
IE00B4L5Y983,2021-07-07,96.7
IE00B4L5Y983,2021-07-08,97.13
IE00B4L5Y983,2021-07-09,99.71
IE00B4L5Y983,2021-07-12,97.56
IE00B4L5Y983,2021-07-13,96.61
IE00B4L5Y983,2021-07-14,97.73
IE00B4L5Y983,2021-07-15,98.61
IE00B4L5Y983,2021-07-16,97.43
IE00B4L5Y983,2021-07-19,96.04
IE00B4L5Y983,2021-07-20,95.46
IE00B4L5Y983,2021-07-21,96.88
IE00B4L5Y983,2021-07-22,96.79
IE00B4L5Y983,2021-07-23,97.71
IE00B4L5Y983,2021-07-26,98.25
IE00B4L5Y983,2021-07-27,98.63
IE00B4L5Y983,2021-07-28,97.73
IE00B4L5Y983,2021-07-29,98.92
IE00B4L5Y983,2021-07-30,97.88
IE00B4L5Y983,2021-08-02,98.43
IE00B4L5Y983,2021-08-03,97.95
IE00B4L5Y983,2021-08-04,96.65
IE00B4L5Y983,2021-08-05,98.08
IE00B4L5Y983,2021-08-06,96.34
IE00B4L5Y983,2021-08-09,97.07
IE00B4L5Y983,2021-08-10,96.96
IE00B4L5Y983,2021-08-11,97.42
IE00B4L5Y983,2021-08-12,97.71
IE00B4L5Y983,2021-08-13,97.71
IE00B4L5Y983,2021-08-16,98.05
IE00B4L5Y983,2021-08-17,98.46
IE00B4L5Y983,2021-08-18,99.57
IE00B4L5Y983,2021-08-19,99.78
IE00B4L5Y983,2021-08-20,99.45
IE00B4L5Y983,2021-08-23,99.79
IE00B4L5Y983,2021-08-24,100.37
IE00B4L5Y983,2021-08-25,100.37
IE00B4L5Y983,2021-08-26,101.46
IE00B4L5Y983,2021-08-27,101.23
IE00B4L5Y983,2021-08-30,101.17
IE00B4L5Y983,2021-08-31,100.04
IE00B4L5Y983,2021-09-01,100.21
IE00B4L5Y983,2021-09-02,100.16
IE00B4L5Y983,2021-09-03,99.54
IE00B4L5Y983,2021-09-06,97.73
IE00B4L5Y983,2021-09-07,96.31
IE00B4L5Y983,2021-09-08,96.85
IE00B4L5Y983,2021-09-09,94.93
IE00B4L5Y983,2021-09-10,96.02
IE00B4L5Y983,2021-09-13,94.62
IE00B4L5Y983,2021-09-14,95.24
IE00B4L5Y983,2021-09-15,95.47
IE00B4L5Y983,2021-09-16,96.94
IE00B4L5Y983,2021-09-17,97.58
IE00B4L5Y983,2021-09-20,98.03
IE00B4L5Y983,2021-09-21,97.94
IE00B4L5Y983,2021-09-22,97.57
IE00B4L5Y983,2021-09-23,97.28
IE00B4L5Y983,2021-09-24,97.46
IE00B4L5Y983,2021-09-27,97.94
IE00B4L5Y983,2021-09-28,97.36
IE00B4L5Y983,2021-09-29,98.56
IE00B4L5Y983,2021-09-30,99.07
IE00B4L5Y983,2021-10-01,100.09
IE00B4L5Y983,2021-10-04,100.28
IE00B4L5Y983,2021-10-05,99.13
IE00B4L5Y983,2021-10-06,98.34
IE00B4L5Y983,2021-10-07,97.6
IE00B4L5Y983,2021-10-08,97.89
IE00B4L5Y983,2021-10-11,97.69
IE00B4L5Y983,2021-10-12,96.88
IE00B4L5Y983,2021-10-13,97.49
IE00B4L5Y983,2021-10-14,97.48
IE00B4L5Y983,2021-10-15,96.84
IE00B4L5Y983,2021-10-18,95.84
IE00B4L5Y983,2021-10-19,96.2
IE00B4L5Y983,2021-10-20,95.88
IE00B4L5Y983,2021-10-21,95.53
IE00B4L5Y983,2021-10-22,95.65
IE00B4L5Y983,2021-10-25,96.24
IE00B4L5Y983,2021-10-26,97.28
IE00B4L5Y983,2021-10-27,98.9
IE00B4L5Y983,2021-10-28,100.36
IE00B4L5Y983,2021-10-29,100.16
IE00B4L5Y983,2021-11-01,101.67
IE00B4L5Y983,2021-11-02,101.05
IE00B4L5Y983,2021-11-03,101.27
IE00B4L5Y983,2021-11-04,101.46
IE00B4L5Y983,2021-11-05,103.01
IE00B4L5Y983,2021-11-08,102.74
IE00B4L5Y983,2021-11-09,102.34
IE00B4L5Y983,2021-11-10,101.04
IE00B4L5Y983,2021-11-11,100.82
IE00B4L5Y983,2021-11-12,101.4
IE00B4L5Y983,2021-11-15,103.29
IE00B4L5Y983,2021-11-16,103.44
IE00B4L5Y983,2021-11-17,104.27
IE00B4L5Y983,2021-11-18,102.52
IE00B4L5Y983,2021-11-19,101.66
IE00B4L5Y983,2021-11-22,101.95
IE00B4L5Y983,2021-11-23,102.83
IE00B4L5Y983,2021-11-24,104.04
IE00B4L5Y983,2021-11-25,103.71
IE00B4L5Y983,2021-11-26,103.22
IE00B4L5Y983,2021-11-29,102.6
IE00B4L5Y983,2021-11-30,101.1
IE00B4L5Y983,2021-12-01,100.34
IE00B4L5Y983,2021-12-02,99.08
IE00B4L5Y983,2021-12-03,99.86
IE00B4L5Y983,2021-12-06,100.37
IE00B4L5Y983,2021-12-07,100.47
IE00B4L5Y983,2021-12-08,99.73
IE00B4L5Y983,2021-12-09,100.94
IE00B4L5Y983,2021-12-10,99.33
IE00B4L5Y983,2021-12-13,100.66
IE00B4L5Y983,2021-12-14,100.44
IE00B4L5Y983,2021-12-15,99.51
IE00B4L5Y983,2021-12-16,99.94
IE00B4L5Y983,2021-12-17,101.51
IE00B4L5Y983,2021-12-20,101.79
IE00B4L5Y983,2021-12-21,101.75
IE00B4L5Y983,2021-12-22,103.06
IE00B4L5Y983,2021-12-23,102.53
IE00B4L5Y983,2021-12-24,102.43
IE00B4L5Y983,2021-12-27,102.84
IE00B4L5Y983,2021-12-28,102.56
IE00B4L5Y983,2021-12-29,102.8
IE00B4L5Y983,2021-12-30,102.41
IE00B4L5Y983,2021-12-31,102.91
IE00B4L5Y983,2022-01-03,103.09
IE00B4L5Y983,2022-01-04,103.62
IE00B4L5Y983,2022-01-05,104.03
IE00B4L5Y983,2022-01-06,105.26
IE00B4L5Y983,2022-01-07,105.46
IE00B4L5Y983,2022-01-10,105.84
IE00B4L5Y983,2022-01-11,106.36
IE00B4L5Y983,2022-01-12,104.4
IE00B4L5Y983,2022-01-13,105.61
IE00B4L5Y983,2022-01-14,104.13
IE00B4L5Y983,2022-01-17,103.29
IE00B4L5Y983,2022-01-18,104.45
IE00B4L5Y983,2022-01-19,105.23
IE00B4L5Y983,2022-01-20,103.64
IE00B4L5Y983,2022-01-21,103.41
IE00B4L5Y983,2022-01-24,104.97
IE00B4L5Y983,2022-01-25,105.01
IE00B4L5Y983,2022-01-26,104.49
IE00B4L5Y983,2022-01-27,105.78
IE00B4L5Y983,2022-01-28,105.3
IE00B4L5Y983,2022-01-31,104.56
IE00B4L5Y983,2022-02-01,104.72
IE00B4L5Y983,2022-02-02,105.67
IE00B4L5Y983,2022-02-03,105.39
IE00B4L5Y983,2022-02-04,106.77
IE00B4L5Y983,2022-02-07,104.97
IE00B4L5Y983,2022-02-08,106.44
IE00B4L5Y983,2022-02-09,105.93
IE00B4L5Y983,2022-02-10,105.49
IE00B4L5Y983,2022-02-11,106.1
IE00B4L5Y983,2022-02-14,105.87
IE00B4L5Y983,2022-02-15,106.88
IE00B4L5Y983,2022-02-16,106.45
IE00B4L5Y983,2022-02-17,103.91
IE00B4L5Y983,2022-02-18,104.99
IE00B4L5Y983,2022-02-21,103.95
IE00B4L5Y983,2022-02-22,103.71
IE00B4L5Y983,2022-02-23,104.14
IE00B4L5Y983,2022-02-24,105.91
IE00B4L5Y983,2022-02-25,106.54
IE00B4L5Y983,2022-02-28,107.77
IE00B4L5Y983,2022-03-01,107.61
IE00B4L5Y983,2022-03-02,108.24
IE00B4L5Y983,2022-03-03,109.08
IE00B4L5Y983,2022-03-04,109.52
IE00B4L5Y983,2022-03-07,108.5
IE00B4L5Y983,2022-03-08,109.33
IE00B4L5Y983,2022-03-09,110.29
IE00B4L5Y983,2022-03-10,111.0
IE00B4L5Y983,2022-03-11,108.12
IE00B4L5Y983,2022-03-14,108.35
IE00B4L5Y983,2022-03-15,107.88
IE00B4L5Y983,2022-03-16,107.87
IE00B4L5Y983,2022-03-17,107.03
IE00B4L5Y983,2022-03-18,108.19
IE00B4L5Y983,2022-03-21,108.6
IE00B4L5Y983,2022-03-22,107.87
IE00B4L5Y983,2022-03-23,107.34
IE00B4L5Y983,2022-03-24,107.39
IE00B4L5Y983,2022-03-25,107.88
IE00B4L5Y983,2022-03-28,108.48
IE00B4L5Y983,2022-03-29,108.28
IE00B4L5Y983,2022-03-30,109.25
IE00B4L5Y983,2022-03-31,109.43
IE00B4L5Y983,2022-04-01,110.22
IE00B4L5Y983,2022-04-04,111.45
IE00B4L5Y983,2022-04-05,112.88
IE00B4L5Y983,2022-04-06,112.82
IE00B4L5Y983,2022-04-07,111.85
IE00B4L5Y983,2022-04-08,110.68
IE00B4L5Y983,2022-04-11,109.22
IE00B4L5Y983,2022-04-12,108.98
IE00B4L5Y983,2022-04-13,107.79
IE00B4L5Y983,2022-04-14,107.84
IE00B4L5Y983,2022-04-15,108.49
IE00B4L5Y983,2022-04-18,108.36
IE00B4L5Y983,2022-04-19,106.58
IE00B4L5Y983,2022-04-20,107.03
IE00B4L5Y983,2022-04-21,107.12
IE00B4L5Y983,2022-04-22,108.17
IE00B4L5Y983,2022-04-25,106.8
IE00B4L5Y983,2022-04-26,107.77
IE00B4L5Y983,2022-04-27,108.07
IE00B4L5Y983,2022-04-28,106.85
IE00B4L5Y983,2022-04-29,109.06
IE00B4L5Y983,2022-05-02,107.72
IE00B4L5Y983,2022-05-03,108.93
IE00B4L5Y983,2022-05-04,108.76
IE00B4L5Y983,2022-05-05,110.01
IE00B4L5Y983,2022-05-06,109.31
IE00B4L5Y983,2022-05-09,110.03
IE00B4L5Y983,2022-05-10,111.76
IE00B4L5Y983,2022-05-11,112.43
IE00B4L5Y983,2022-05-12,113.45
IE00B4L5Y983,2022-05-13,112.52
IE00B4L5Y983,2022-05-16,112.67
IE00B4L5Y983,2022-05-17,113.15
IE00B4L5Y983,2022-05-18,114.46
IE00B4L5Y983,2022-05-19,113.92
IE00B4L5Y983,2022-05-20,113.85
IE00B4L5Y983,2022-05-23,115.19
IE00B4L5Y983,2022-05-24,117.48
IE00B4L5Y983,2022-05-25,118.05
IE00B4L5Y983,2022-05-26,115.89
IE00B4L5Y983,2022-05-27,116.07
IE00B4L5Y983,2022-05-30,117.11
IE00B4L5Y983,2022-05-31,117.87
IE00B4L5Y983,2022-06-01,118.81
IE00B4L5Y983,2022-06-02,117.32
IE00B4L5Y983,2022-06-03,118.22
IE00B4L5Y983,2022-06-06,116.89
IE00B4L5Y983,2022-06-07,116.49
IE00B4L5Y983,2022-06-08,118.42
IE00B4L5Y983,2022-06-09,118.11
IE00B4L5Y983,2022-06-10,117.35
IE00B4L5Y983,2022-06-13,118.02
IE00B4L5Y983,2022-06-14,117.89
IE00B4L5Y983,2022-06-15,117.91
IE00B4L5Y983,2022-06-16,116.31
IE00B4L5Y983,2022-06-17,116.07
IE00B4L5Y983,2022-06-20,115.38
IE00B4L5Y983,2022-06-21,114.69
IE00B4L5Y983,2022-06-22,115.07
IE00B4L5Y983,2022-06-23,114.74
IE00B4L5Y983,2022-06-24,113.93
IE00B4L5Y983,2022-06-27,114.03
IE00B4L5Y983,2022-06-28,113.07
IE00B4L5Y983,2022-06-29,111.4
IE00B4L5Y983,2022-06-30,111.16
IE00B4L5Y983,2022-07-01,113.16
IE00B4L5Y983,2022-07-04,112.32
IE00B4L5Y983,2022-07-05,112.03
IE00B4L5Y983,2022-07-06,111.01
IE00B4L5Y983,2022-07-07,111.85
IE00B4L5Y983,2022-07-08,112.38
IE00B4L5Y983,2022-07-11,112.73
IE00B4L5Y983,2022-07-12,113.17
